ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price,Predicted_Price
45773496,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,138491 km,4,Automatic,Front,04-May,Left wheel,Black,0,,3982.3981547619055
45438868,891,LEXUS,NX 200 200t,2016,Jeep,Yes,Petrol,2.0 Turbo,61000 km,4,Automatic,Front,04-May,Left wheel,Grey,12,,7337.689999999999
45815365,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4,Manual,Front,04-May,Left wheel,Blue,4,,5738.07
45793065,-,OPEL,Astra,2004,Hatchback,No,Diesel,1.7 Turbo,155177 km,4,Manual,Front,04-May,Left wheel,Silver,6,,8889.54
45813885,1360,LEXUS,LS 460,2013,Sedan,Yes,Petrol,4.6,154258 km,8,Automatic,4x4,04-May,Left wheel,White,12,,13205.415
45815494,-,BMW,335,2009,Sedan,Yes,Petrol,3.0 Turbo,180000 km,6,Manual,Rear,04-May,Left wheel,Black,8,,17983.86
45788722,-,NISSAN,Serena,2005,Minivan,No,CNG,2,400000 km,4,Variator,Front,04-May,Right-hand drive,White,0,,8144.18
39106776,-,MERCEDES-BENZ,Viano,2007,Minivan,No,Diesel,2.2 Turbo,150000 km,4,Automatic,Rear,04-May,Left wheel,Silver,2,,17672.36
45791834,521,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4 Turbo,153900 km,4,Tiptronic,Front,04-May,Left wheel,Silver,16,,12202.04
45636016,586,TOYOTA,Prius ჯბლ და ჰედაპი,2012,Hatchback,Yes,Petrol,1.8,176000 km,4,Automatic,Front,04-May,Left wheel,Carnelian red,12,,8998.147722222222
45771154,1051,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.4,135546 km,4,Automatic,Front,04-May,Left wheel,Blue,12,,4342.0694047619045
45816503,-,FORD,Transit Dublkabina,2002,Universal,Yes,Diesel,2.0 Turbo,237000 km,4,Manual,Front,04-May,Left wheel,Black,8,,6596.82
45776910,-,BMW,645,2004,Coupe,Yes,Petrol,4.4,144000 km,8,Tiptronic,Rear,02-Mar,Left wheel,Grey,8,,15455.71
45744966,-,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,62000 km,4,Tiptronic,Rear,04-May,Left wheel,White,12,,26966.05
45489788,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,112000 km,4,Automatic,Front,04-May,Right-hand drive,White,2,,8579.52
45729802,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,74714 km,4,Automatic,Front,04-May,Left wheel,Black,4,,21318.36
45798085,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,121266 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,10579.08
45647990,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,0 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,4941.48
45764817,503,HONDA,FIT,2012,Jeep,Yes,Petrol,1.5,277856 km,4,Automatic,Front,04-May,Left wheel,White,0,,4919.807857142858
45798087,-,BMW,318,2002,Coupe,No,Petrol,2,222000 km,4,Manual,Rear,02-Mar,Left wheel,Silver,6,,8631.81
45798006,-,LEXUS,GX 470,2004,Jeep,Yes,Petrol,4.7,200000 km,8,Automatic,4x4,04-May,Left wheel,Sky blue,10,,18551.62
45772174,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,0 km,4,Automatic,Front,04-May,Left wheel,Silver,0,,3398.201507936508
45772597,1750,TOYOTA,Highlander,2008,Coupe,Yes,Hybrid,3.3,182024 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,7532.085646208475
45800830,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,17000 km,4,Automatic,Front,04-May,Left wheel,Grey,12,,18120.33
45813425,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,21502 km,4,Automatic,Front,04-May,Left wheel,White,12,,15173.234023809526
45661156,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542 km,6,Automatic,4x4,04-May,Left wheel,White,12,,7310.368
45656825,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038 km,6,Automatic,4x4,04-May,Left wheel,White,12,,27903.018363636358
45729960,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,28610 km,4,Automatic,Front,04-May,Left wheel,Red,4,,20113.62
45276711,749,KIA,Sorento 2.4,2014,Jeep,No,Petrol,2.4,87000 km,4,Tiptronic,4x4,04-May,Left wheel,Black,6,,31701.84
45791468,-,MERCEDES-BENZ,CL 500,2001,Coupe,Yes,Petrol,5,0 km,8,Tiptronic,Rear,02-Mar,Left wheel,Black,8,,13753.45
45746231,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,109000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,8,,23267.21
45744703,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,52020 km,4,Automatic,Front,04-May,Left wheel,White,4,,6966.293333333332
45814925,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,98775 km,4,Automatic,Front,04-May,Left wheel,Black,12,,8808.387777777778
45764664,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,04-May,Left wheel,Black,12,,25127.44397302861
43425210,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,201000 km,4,Automatic,Front,04-May,Left wheel,Black,8,,15403.32
45765851,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,261928 km,4,Automatic,Front,04-May,Left wheel,Black,0,,3557.7714306086073
45143974,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,60000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,4,,14140.28
45766888,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,185000 km,4,Automatic,Front,04-May,Left wheel,Black,8,,10400.23
45770183,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,4036.495
45708014,1438,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7 Turbo,222000 km,4,Manual,Front,04-May,Left wheel,White,2,,7253.84
45811885,-,VOLKSWAGEN,Golf,2000,Hatchback,No,Petrol,2,170000 km,4,Automatic,Front,04-May,Right-hand drive,Black,4,,5947.19
45732816,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,158610 km,4,Automatic,Front,04-May,Left wheel,Black,4,,18596.71
45758182,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966 km,4,Automatic,4x4,04-May,Left wheel,White,0,,6882.9967857142865
45773545,518,TOYOTA,Camry,2016,Jeep,Yes,Hybrid,2.5,39741 km,4,Automatic,Front,04-May,Left wheel,Black,12,,16043.743333333336
45791028,-,FORD,Escape,2001,Jeep,No,CNG,3,217000 km,6,Automatic,4x4,04-May,Left wheel,Green,12,,8847.65
45803480,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,162166 km,4,Automatic,Front,04-May,Left wheel,Black,4,,17942.14
45506060,-,LEXUS,RX 400,2007,Jeep,Yes,Hybrid,3.3,83328 km,6,Tiptronic,4x4,04-May,Left wheel,Silver,12,,27200.23
45816594,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,167586 km,4,Automatic,Front,04-May,Left wheel,Blue,12,,4021.3066666666664
45642441,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4,Automatic,Front,04-May,Left wheel,White,12,,10911.77
45798522,1185,FORD,Fusion,2009,Sedan,Yes,Hybrid,2.5,134500 km,4,Variator,Front,04-May,Left wheel,Black,6,,16620.58
45798493,-,AUDI,A6 Premium,2013,Sedan,Yes,Petrol,2.0 Turbo,174225 km,4,Tiptronic,Front,04-May,Left wheel,Black,8,,27060.38
45773717,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,214210 km,4,Automatic,Front,04-May,Left wheel,Black,0,,14060.54
45571795,-,NISSAN,March,2003,Hatchback,No,Petrol,1.2,92000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,4,,6069.37
45783999,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,44500 km,4,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,,14604.81
43996196,1172,TOYOTA,Sienna,2011,Minivan,No,Petrol,3.5,66000 km,6,Automatic,Front,04-May,Left wheel,White,8,,27814.150461538462
45804534,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,232801 km,4,Automatic,Front,04-May,Left wheel,Grey,4,,17823.52
45796258,1673,OPEL,Zafira,2005,Minivan,No,Diesel,2.0 Turbo,290000 km,4,Manual,Front,04-May,Left wheel,Silver,6,,8968.95
45782013,-,BMW,328,2000,Sedan,Yes,Petrol,2.8,111111 km,6,Manual,Front,04-May,Left wheel,Green,6,,7376.34
45786759,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12,,47036.18
45756543,900,CHEVROLET,Equinox,2015,Jeep,Yes,Petrol,2.4,161189 km,4,Automatic,4x4,04-May,Left wheel,Black,12,,5619.61
45801971,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31006 km,4,Automatic,Front,04-May,Left wheel,White,4,,18710.8475
45729990,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,128445 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,20791.47
45497644,-,NISSAN,X-Trail,2004,Jeep,Yes,LPG,2,158000 km,4,Automatic,4x4,04-May,Left wheel,Silver,5,,9178.91
45781128,-,SUBARU,B9 Tribeca,2006,Jeep,Yes,Petrol,3,85000 km,6,Tiptronic,Front,04-May,Left wheel,White,8,,16054.38
45803273,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,649650 km,4,Automatic,Front,04-May,Left wheel,Orange,4,,17731.58
45788126,-,MINI,Cooper,2005,Coupe,No,Petrol,1.6,156843 km,6,Tiptronic,Front,02-Mar,Right-hand drive,Green,6,,7985.35
45768777,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997 km,4,Automatic,Front,04-May,Left wheel,White,12,,4836.75
45782028,-,VOLKSWAGEN,Golf,2005,Hatchback,No,Petrol,1.6,175000 km,4,Automatic,Front,04-May,Right-hand drive,Black,10,,8395.87
45763978,1017,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2,284251 km,4,Automatic,Front,04-May,Left wheel,Grey,12,,5120.0625
45805007,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,237111 km,4,Automatic,Front,04-May,Left wheel,Grey,4,,17792.22
45793559,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,57644 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,6965.42
45627315,639,SUBARU,XV,2014,Sedan,Yes,Petrol,2,142211 km,4,Automatic,4x4,04-May,Left wheel,Black,0,,10798.067404761909
45813598,-,FORD,Transit,1991,Universal,No,Diesel,2.5,1000 km,4,Manual,Rear,02-Mar,Left wheel,Red,0,,6626.11
45725917,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,55000 km,4,Tiptronic,Front,04-May,Left wheel,Black,0,,20245.221666666665
45703453,639,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,2,57000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,0,,20217.55
45803505,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,559710 km,4,Automatic,Front,04-May,Left wheel,Orange,4,,17787.24
45806458,1138,HYUNDAI,Genesis,2013,Coupe,Yes,Petrol,3.8,149139 km,6,Automatic,Rear,02-Mar,Left wheel,Black,12,,3684.18
45109615,-,LEXUS,HS 250h,2009,Sedan,Yes,Hybrid,2.4,72000 km,4,Variator,Front,04-May,Left wheel,Grey,8,,18581.32
45812654,1675,MERCEDES-BENZ,E 200,2004,Sedan,No,Diesel,2,332000 km,4,Manual,Rear,04-May,Left wheel,Grey,1,,11034.76
45341241,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,160000 km,4,Automatic,Front,04-May,Left wheel,Black,8,,13002.89
45759431,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627 km,4,Automatic,Front,04-May,Left wheel,Black,0,,6552.070214285714
45810328,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,169387 km,4,Automatic,Front,04-May,Left wheel,Blue,12,,4712.6016666666665
45792071,751,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,169840 km,4,Automatic,Front,04-May,Left wheel,Black,12,,5431.3516666666665
45432915,-,HONDA,Cr-v,1998,Jeep,No,Petrol,2,282099 km,4,Automatic,Front,04-May,Left wheel,Black,0,,6673.71
45808767,530,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,152000 km,4,Tiptronic,Front,04-May,Left wheel,White,12,,11989.11
45812979,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4,Automatic,Front,04-May,Left wheel,White,12,,6788.05
45641193,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4,Automatic,Front,04-May,Left wheel,White,12,,8909.89
45801348,836,VOLKSWAGEN,Tiguan,2010,Jeep,Yes,Petrol,2.0 Turbo,110000 km,4,Tiptronic,4x4,04-May,Left wheel,Black,0,,16325.83
45655257,917,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Diesel,3,114491 km,6,Automatic,4x4,04-May,Left wheel,White,12,,23512.009696969697
45656408,919,BMW,X5,2012,Jeep,Yes,Diesel,3,296395 km,6,Automatic,4x4,04-May,Left wheel,Grey,0,,11651.85357142857
45815981,-,OPEL,Astra,2012,Sedan,No,Diesel,1.7 Turbo,200000 km,4,Manual,Rear,04-May,Left wheel,White,4,,17797.69
45806402,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,153211 km,4,Automatic,Front,04-May,Left wheel,Blue,12,,8725.116666666667
45726583,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,105821 km,4,Automatic,Front,04-May,Left wheel,Grey,4,,22942.12
45725038,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,172432 km,4,Automatic,Front,04-May,Left wheel,Black,4,,14063.54
45803051,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,113195 km,4,Automatic,Front,04-May,Left wheel,Blue,4,,34019.92
45797036,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,147286 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,22761.52
45435147,-,TOYOTA,CHR,2017,Jeep,No,Petrol,2,11040 km,4,Automatic,Front,04-May,Left wheel,Grey,8,,26856.67
45782605,-,TOYOTA,Aqua G PAKETI,2013,Hatchback,No,Hybrid,1.5,105000 km,4,Variator,Front,04-May,Right-hand drive,Red,5,,11697.26
45646975,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,,11685.870833333332
45771594,-,MERCEDES-BENZ,E 320,2000,Sedan,Yes,Petrol,3.2,0 km,6,Tiptronic,Rear,04-May,Left wheel,Silver,8,,9554.97
45452278,-,FORD,Transit Connect,2006,Minivan,No,Diesel,1.8 Turbo,208000 km,1,Manual,Rear,04-May,Left wheel,White,8,,11832.04
45784139,-,MERCEDES-BENZ,E 260,2003,Sedan,Yes,Petrol,2.6,259000 km,6,Tiptronic,Rear,04-May,Left wheel,Silver,6,,10203.89
45689410,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,160000 km,4,Variator,Front,04-May,Right-hand drive,Black,2,,8148.57
45338800,-,BMW,340,2016,Sedan,Yes,Petrol,3.0 Turbo,60000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,12,,51106.42
44124470,-,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,212000 km,4,Variator,Front,04-May,Left wheel,Silver,6,,12778.88
45810095,584,HONDA,Civic,2014,Sedan,Yes,Petrol,1.8,62648 km,4,Automatic,Front,04-May,Left wheel,Grey,4,,21272.23
45754049,1883,GMC,Sierra,2015,Sedan,Yes,Petrol,5.3,126682 km,8,Automatic,Front,04-May,Left wheel,White,12,,10030.638
45787289,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2.0 Turbo,54000 km,4,Tiptronic,Front,04-May,Left wheel,Brown,2,,21191.3
45763966,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4,Automatic,Front,04-May,Left wheel,Black,12,,4379.58
45775726,-,BMW,318,2002,Sedan,Yes,Petrol,2,239000 km,4,Manual,Rear,04-May,Right-hand drive,Green,5,,7410.25
45772761,1018,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6,Automatic,Rear,04-May,Left wheel,White,12,,6924.145495191085
45815876,650,BUICK,Encore,2016,Jeep,Yes,Petrol,1.4 Turbo,27000 km,4,Tiptronic,4x4,04-May,Left wheel,Silver,12,,38727.1
45800204,1405,BMW,528,2009,Sedan,Yes,Petrol,3,220000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,12,,14741.71
45648653,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,0 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,4941.48
45733026,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,227733 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,18386.97
45394260,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,58000 km,4,Variator,Front,04-May,Right-hand drive,Silver,2,,11992.23
45815823,-,SUBARU,Crosstrek,2018,Jeep,No,Petrol,2,26000 km,4,Tiptronic,4x4,04-May,Left wheel,Black,8,,34120.63
44991308,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,55000 km,4,Automatic,Front,04-May,Right-hand drive,Red,10,,9108.41
45774490,475,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,295000 km,4,Automatic,Front,04-May,Left wheel,Blue,8,,11495.44
45290365,-,TOYOTA,Prius,2008,Hatchback,No,LPG,1.5,275000 km,4,Variator,Front,04-May,Left wheel,Black,6,,11602.0
45796234,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,1700 km,4,Variator,Front,04-May,Left wheel,White,4,,11026.24
45760515,-,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.0 Turbo,189700 km,4,Manual,Front,04-May,Left wheel,Black,12,,22142.55
45763593,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,271904 km,6,Automatic,4x4,04-May,Left wheel,Silver,12,,3209.18
45803299,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,108794 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,21241.98
45732724,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,30363 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,18242.78
44998282,399,HONDA,Insight TOURING,2019,Sedan,Yes,Hybrid,1.5,4394 km,4,Automatic,Front,04-May,Left wheel,White,8,,31586.31
45796973,-,MERCEDES-BENZ,E 300,1999,Sedan,Yes,Diesel,3.0 Turbo,346022 km,6,Automatic,Rear,04-May,Left wheel,Blue,4,,8265.28
45789842,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,52147 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,6929.99
45656732,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,4619.867142857142
45808990,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,181205 km,4,Automatic,Front,04-May,Left wheel,Grey,4,,8985.98
45730586,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,63126 km,4,Automatic,Front,04-May,Left wheel,Black,4,,24326.78
44515466,586,HONDA,Civic coupe,2012,Coupe,No,Petrol,1.8,49000 km,4,Automatic,Front,02-Mar,Left wheel,Blue,6,,15119.94
45751007,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,165560 km,4,Automatic,Front,04-May,Left wheel,Black,12,,9403.900095238096
45804153,-,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,171000 km,4,Variator,Front,04-May,Left wheel,Red,12,,11995.62
45765720,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0 km,8,Automatic,4x4,04-May,Left wheel,White,12,,18475.66
45656945,583,NISSAN,Juke,2011,Jeep,No,Petrol,1.6 Turbo,110000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,,12780.96
43859669,-,HYUNDAI,Sonata,2011,Sedan,No,Hybrid,2.4,128000 km,4,Tiptronic,Front,04-May,Left wheel,Red,12,,19162.67
45732681,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,348753 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,18328.42
45662118,502,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4,Automatic,Front,04-May,Left wheel,White,0,,7836.958857142858
45768284,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,256966 km,4,Automatic,Front,04-May,Left wheel,Blue,12,,6075.648
45804680,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,72287 km,4,Automatic,Front,04-May,Left wheel,White,4,,23121.18
45503139,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,105000 km,4,Tiptronic,Rear,04-May,Left wheel,Black,12,,23220.38
45766518,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,123472 km,4,Automatic,4x4,04-May,Left wheel,White,0,,5500.055
45811592,1613,MERCEDES-BENZ,GL 550,2012,Jeep,Yes,Petrol,5.5,149267 km,8,Automatic,4x4,04-May,Left wheel,Black,12,,17094.3
42407493,-,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,97600 km,4,Automatic,Front,04-May,Right-hand drive,Silver,12,,21311.46
45763872,585,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606 km,4,Automatic,Front,04-May,Left wheel,Grey,12,,3833.17
45766056,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6,Automatic,4x4,04-May,Left wheel,Black,12,,6836.868
45656736,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923 km,4,Automatic,Front,04-May,Left wheel,White,12,,4983.97
45770293,-,LEXUS,GX 460,2003,Jeep,Yes,LPG,4.7,304000 km,8,Automatic,4x4,04-May,Left wheel,Silver,4,,15454.19
45785886,-,OPEL,Corsa,1997,Hatchback,No,Petrol,1.4,220000 km,4,Manual,Front,04-May,Left wheel,Carnelian red,2,,4080.88
42256474,1017,MITSUBISHI,Outlander Sport,2017,Jeep,No,Petrol,2,14417 km,4,Automatic,4x4,04-May,Left wheel,Grey,8,,30850.262000000002
45699708,-,MERCEDES-BENZ,C 180,1999,Sedan,No,CNG,1.8,430000 km,4,Manual,Rear,04-May,Left wheel,Silver,4,,7048.71
45803615,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,25301 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,40539.98
45788783,-,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,95000 km,8,Tiptronic,4x4,04-May,Left wheel,White,12,,42671.16
45797257,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,126970 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,22495.72
45797773,-,GAZ,21,1966,Sedan,No,Petrol,2,0 km,4,Manual,Rear,04-May,Left wheel,Grey,0,,6424.77
45793349,-,VAZ,2106,1988,Sedan,No,Petrol,1.6,123638 km,4,Manual,Rear,04-May,Left wheel,Beige,0,,3204.65
45716703,-,HONDA,Vamos,2010,Minivan,No,Petrol,6.6,130000 km,3,Automatic,Front,04-May,Right-hand drive,White,2,,27349.912
45803049,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,157612 km,4,Automatic,Front,04-May,Left wheel,Black,4,,20448.72
45803165,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,361950 km,4,Automatic,Front,04-May,Left wheel,Orange,4,,21256.27111111111
45761307,-,TOYOTA,Ipsum,2003,Minivan,No,Petrol,2.4,360000 km,4,Automatic,Front,04-May,Right-hand drive,Grey,0,,10066.25
45794400,-,RENAULT,Master,2003,Microbus,No,Diesel,2.2,185000 km,4,Manual,Front,04-May,Right-hand drive,Yellow,0,,8322.11
45435516,-,JEEP,Grand Cherokee,2005,Jeep,Yes,CNG,5.7,255000 km,8,Automatic,4x4,04-May,Left wheel,Blue,12,,19861.68
45806016,-,MITSUBISHI,Delica,2004,Jeep,No,Petrol,3,112000 km,6,Automatic,4x4,04-May,Right-hand drive,White,2,,14536.96
45815386,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8,Automatic,4x4,04-May,Left wheel,Black,12,,5707.146666666667
45433044,1399,HONDA,Pilot,2010,Jeep,Yes,Petrol,3.5,17000 km,6,Automatic,4x4,04-May,Left wheel,Black,10,,32175.6
45730897,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,60000 km,4,Automatic,Front,04-May,Left wheel,White,4,,22487.46
45624791,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,157211 km,6,Automatic,4x4,04-May,Left wheel,White,12,,8925.45
44430496,1268,TOYOTA,Ractis,2012,Hatchback,No,Petrol,1.5,146000 km,4,Automatic,Front,04-May,Right-hand drive,White,2,,10015.6425
45794706,2080,FORD,Transit,2000,Microbus,No,Diesel,2.5,250000 km,4,Manual,Rear,02-Mar,Left wheel,White,2,,9934.82
45535856,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,197600 km,4,Automatic,Front,04-May,Left wheel,White,12,,14094.92
45770466,-,OPEL,Astra,1997,Sedan,No,Petrol,1.6,0 km,4,Automatic,Front,04-May,Left wheel,Red,2,,3672.35
45730802,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,33091 km,4,Automatic,Front,04-May,Left wheel,Silver,4,,19296.305
45793532,-,NISSAN,Qashqai,2008,Jeep,Yes,Petrol,2,215000 km,4,Variator,Front,04-May,Left wheel,Brown,6,,13016.05
43081921,-,HONDA,FIT,2012,Hatchback,No,Petrol,1.5,68000 km,4,Automatic,Front,04-May,Left wheel,Silver,5,,13179.96
45794901,-,HYUNDAI,Tucson,2012,Jeep,No,Petrol,2.4,89000 km,4,Automatic,Front,04-May,Left wheel,Grey,12,,20700.48
45809092,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,107125 km,4,Automatic,Front,04-May,Left wheel,Black,4,,7413.95
45635197,650,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Diesel,1.4,78829 km,4,Automatic,Front,04-May,Left wheel,White,12,,13062.718333333334
45763343,753,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,177080 km,4,Automatic,Front,04-May,Left wheel,Silver,0,,9741.799722222222
45809622,830,HONDA,Civic,2019,Sedan,Yes,Petrol,1.5,15988 km,4,Automatic,Front,04-May,Left wheel,White,4,,36844.6375
45797534,934,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,186278 km,4,Automatic,Front,04-May,Left wheel,White,4,,23212.73
